ra dec err_maj err_min err_ang designation j_m j_cmsig j_msigcom j_snr h_m h_cmsig h_msigcom h_snr k_m k_cmsig k_msigcom k_snr ph_qual rd_flg bl_flg cc_flg ndet prox pxpa pxcntr gal_contam mp_flg cntr hemis xdate scan glon glat x y z x_scan jdate j_psfchi h_psfchi k_psfchi j_m_stdap j_msig_stdap h_m_stdap h_msig_stdap k_m_stdap k_msig_stdap dist_edge_ns dist_edge_ew dist_edge_flg dup_src use_src a dist_opt phi_opt b_m_opt vr_m_opt nopt_mchs ext_key scan_key coadd_key coadd htm20
56.884984 24.279327 0.18 0.17 39 03473239+2416455 16.198 0.117 0.117 9.7 15.142 "" "" "" 14.799 "" "" "" BUU 200 100 c00 260000 7.2 242 440353027 0 0 440353025 n 1998-11-21 56 166.551 -23.318 0.4980002814940000 0.7634934283860000 0.4111854866630000 75.0 2451138.7117 1.17 "" "" 15.958 0.250 "" "" "" "" 1535.7 177.4 sw 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405191940000.0
56.883052 24.278387 0.08 0.08 8 03473193+2416421 15.379 0.070 0.071 20.7 14.642 0.089 0.089 16.3 14.088 0.082 0.083 18.2 AAA 222 111 000 666655 7.2 62 440353025 0 0 440353027 n 1998-11-21 56 166.550 -23.320 0.4980297116070000 0.7634822855159999 0.4111705316040000 81.3 2451138.7117 1.42 1.06 1.14 15.019 0.103 14.290 0.054 13.768 0.049 1532.2 171.0 sw 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405191943704.0
56.872745 24.288340 0.07 0.07 0 03472945+2417180 6.635 0.015 0.023 65077.4 6.641 0.021 0.026 25852.9 6.607 0.019 0.024 17931.6 AAA 111 111 000 666766 40.8 47 440352972 0 0 440353001 n 1998-11-21 56 166.535 -23.319 0.4981280056200000 0.7633328546140000 0.4113288746050000 115.2 2451138.7117 "" 22.78 10.98 "" "" "" "" "" "" 1567.9 137.2 sw 0 1 T 0.1 127 6.87 6.81 2 "" 25686 590777 256 17405192013850.0
56.867401 24.300869 0.07 0.07 8 03472817+2418031 14.746 0.035 0.037 37.1 14.440 0.059 0.059 19.6 14.180 0.068 0.068 16.8 AAA 222 111 000 663626 48.4 159 440353001 0 0 440352968 n 1998-11-21 56 166.522 -23.313 0.4981500252230000 0.7632110507670000 0.4115281817300000 132.7 2451138.7117 1.17 1.20 1.19 14.761 0.050 14.584 0.095 14.330 0.119 1612.8 119.7 sw 0 1 U 0.1 295 18.30 16.60 1 "" 25686 590777 256 17405192033815.0
56.852518 24.278055 0.29 0.28 74 03472460+2416409 16.390 0.138 0.138 8.2 15.925 0.210 0.210 5.0 15.598 "" "" "" BCU 220 110 000 050600 38.1 303 440353016 0 0 440353031 n 1998-11-21 56 166.528 -23.339 0.4984378177030000 0.7632187624940000 0.4111652495780000 181.5 2451138.7117 1.22 0.73 "" 16.609 0.194 16.083 0.244 "" "" 1530.4 70.8 sw 0 1 U 0.3 253 19.70 18.10 1 "" 25686 590777 256 17405192085611.0
56.842815 24.283876 0.07 0.07 8 03472227+2417019 14.414 0.040 0.042 50.3 13.702 0.047 0.048 38.7 13.460 0.055 0.055 32.5 AAA 222 111 000 556644 28.2 320 1175598176 0 0 440353016 n 1998-11-21 56 166.516 -23.340 0.4985442115370000 0.7630993666250000 0.4112578580390000 213.4 2451138.7117 6.34 6.26 4.88 14.148 0.039 13.443 0.029 13.241 0.073 1551.2 39.0 sw 3 1 U 0.7 191 19.80 16.60 1 "" 25686 590777 256 17405192092532.0
56.865374 24.270649 0.07 0.07 8 03472768+2416143 14.702 0.033 0.035 38.6 13.810 0.034 0.035 35.1 13.687 0.049 0.050 26.4 AAA 222 111 000 666656 33.8 210 440353056 0 0 440353043 n 1998-11-21 56 166.543 -23.336 0.4982956008250000 0.7633750807040000 0.4110474186260000 139.4 2451138.7117 1.27 1.21 1.35 14.771 0.024 13.890 0.071 13.703 0.125 1504.0 113.0 sw 0 1 U 1.1 104 19.80 17.20 1 "" 25686 590777 256 17405192141003.0
56.837336 24.289900 0.07 0.06 0 03472096+2417236 14.106 0.026 0.029 85.1 13.439 0.037 0.038 72.2 13.453 0.027 0.028 41.7 AAA 222 111 000 666666 28.2 140 440353016 0 0 1175598176 n 2000-09-24 126 166.508 -23.339 0.4985935265380000 0.7630154884890000 0.4113536916340000 -215.2 2451812.0085 1.51 0.83 1.72 14.090 0.027 13.458 0.038 13.586 0.081 1580.5 36.9 se 1 1 U 0.8 109 18.40 15.80 1 "" 63193 1453418 21 17405192193146.0
56.824678 24.291494 0.11 0.11 173 03471792+2417293 16.116 0.082 0.083 13.4 15.459 0.094 0.095 11.2 15.293 0.156 0.156 7.7 AAC 222 111 000 260506 41.9 98 1175598176 0 0 1175598179 n 2000-09-24 126 166.497 -23.346 0.4987558202050000 0.7628957397090000 0.4113790492310000 -173.7 2451812.0085 1.08 1.28 1.17 16.005 0.110 15.917 0.377 15.072 0.215 1586.5 78.4 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405192217499.0
56.849039 24.309685 0.21 0.18 7 03472376+2418348 16.372 0.130 0.130 8.3 15.328 0.134 0.134 8.7 15.195 0.171 0.171 6.6 BBC 222 111 000 060605 40.0 35 440352932 0 0 440352952 n 1998-11-21 56 166.502 -23.318 0.4983599586480000 0.7629983422370000 0.4116684119040000 192.9 2451138.7117 0.71 1.00 0.83 16.275 0.116 15.180 0.131 15.421 0.416 1644.2 59.5 sw 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405192300624.0
56.806312 24.306843 0.07 0.06 173 03471351+2418246 15.705 0.053 0.054 19.5 15.112 0.078 0.079 15.5 14.718 0.079 0.079 13.0 AAA 222 111 000 260606 63.9 331 1175598247 0 0 1175598218 n 2000-09-24 126 166.473 -23.346 0.4989399869300000 0.7626435764800000 0.4116232071890000 -113.4 2451812.0086 1.00 1.22 0.78 15.931 0.145 15.259 0.201 15.178 0.180 1642.0 138.7 se 0 1 U 0.2 162 18.90 17.10 1 "" 63193 1453418 21 17405192365713.0
56.730464 24.188017 0.07 0.06 0 03465531+2411168 13.804 0.030 0.032 112.4 13.206 0.037 0.038 89.4 12.871 0.020 0.022 71.3 AAA 222 111 000 666655 34.1 312 1175597926 0 0 1175597906 n 2000-09-24 126 166.504 -23.480 0.5004163629380000 0.7626945244160001 0.4097322615190000 135.5 2451812.0085 1.20 0.97 0.65 13.822 0.038 13.162 0.050 12.902 0.036 1215.6 119.1 sw 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405192525709.0
56.722724 24.194347 0.22 0.20 138 03465345+2411396 16.340 0.099 0.099 10.9 15.684 0.124 0.124 9.1 15.631 0.207 0.207 5.6 ABC 222 111 000 160606 34.1 132 1175597906 0 0 1175597926 n 2000-09-24 126 166.494 -23.480 0.5004945489830001 0.7625890680110000 0.4098330389180000 160.9 2451812.0085 1.39 1.23 0.75 16.367 0.337 15.750 0.282 15.342 0.282 1238.6 93.7 sw 0 1 U 0.4 162 19.10 17.70 1 "" 63193 1453418 21 17405192650451.0
56.710214 24.196161 0.08 0.06 177 03465045+2411461 16.003 0.077 0.078 14.8 15.159 0.088 0.088 14.8 14.918 0.106 0.106 10.8 AAA 222 111 000 260606 7.1 198 1175597925 0 0 1175597930 n 2000-09-24 126 166.483 -23.487 0.5006539191520000 0.7624689249010000 0.4098619179640000 202.0 2451812.0085 1.08 1.10 0.90 16.055 0.262 15.191 0.205 15.104 0.134 1245.3 52.6 sw 1 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405192661927.0
56.709545 24.194271 0.20 0.18 83 03465029+2411393 16.372 0.101 0.101 10.6 16.125 0.184 0.184 6.1 15.549 0.176 0.177 6.0 ACC 222 111 000 060606 7.1 18 1175597930 0 0 1175597925 n 2000-09-24 126 166.484 -23.488 0.5006702425320000 0.7624743800260000 0.4098318289820000 204.2 2451812.0085 1.16 1.06 1.50 16.792 0.266 16.255 0.395 15.118 0.299 1238.5 50.4 sw 1 1 U 0.2 207 19.20 17.80 1 "" 63193 1453418 21 17405192685575.0
56.771929 24.200275 0.19 0.19 33 03470526+2412009 16.876 0.180 0.181 6.6 16.139 0.184 0.184 6.0 15.369 0.158 0.158 7.1 CCC 222 111 000 060605 15.2 26 1175597946 0 0 1175597942 n 2000-09-24 126 166.525 -23.446 0.4998162230390000 0.7629831323990000 0.4099274116990000 -0.6 2451812.0085 0.92 1.15 1.03 16.875 0.373 16.302 0.364 15.542 0.400 1259.0 251.5 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405192784267.0
56.796376 24.205458 0.07 0.06 0 03471113+2412196 12.362 0.025 0.027 424.3 11.977 0.029 0.030 277.4 11.951 0.017 0.019 166.3 AAA 222 111 000 665555 8.6 64 1175597953 0 0 1175597951 n 2000-09-24 126 166.540 -23.427 0.4994703185610000 0.7631652939430000 0.4100099206080000 -80.9 2451812.0085 1.07 0.84 0.97 12.347 0.030 12.019 0.043 11.949 0.024 1277.2 171.2 se 0 1 U 0.6 339 16.50 13.30 1 "" 63193 1453418 21 17405192802457.0
56.796551 24.186762 0.34 0.25 89 03471117+2411123 16.916 0.165 0.165 6.4 16.253 0.188 0.188 5.4 15.805 0.226 0.226 4.8 CCD 222 111 s0s 060604 19.0 351 1175597917 0 0 1175597898 n 2000-09-24 126 166.553 -23.441 0.4995412256900000 0.7632787243100000 0.4097122805720000 -81.5 2451812.0085 0.86 1.03 1.13 16.762 0.212 17.241 0.962 15.770 0.227 1209.9 170.6 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405192939486.0
56.795651 24.191986 0.19 0.19 22 03471095+2411311 16.248 0.092 0.093 11.8 15.942 0.168 0.168 7.2 15.512 0.173 0.174 6.3 ACC 222 111 000 160606 19.0 171 1175597898 0 0 1175597917 n 2000-09-24 126 166.549 -23.437 0.4995327560020000 0.7632396177140000 0.4097954509660000 -78.5 2451812.0085 1.14 1.22 0.95 16.191 0.172 15.711 0.280 15.599 0.383 1228.7 173.6 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405192944487.0
56.781359 24.187014 0.07 0.06 173 03470752+2411132 15.025 0.048 0.049 36.5 14.571 0.056 0.057 25.4 14.498 0.066 0.066 15.9 AAA 222 111 s0s 664616 19.9 87 1175597901 0 0 1175597899 n 2000-09-24 126 166.542 -23.450 0.4997426045930000 0.7631447363720000 0.4097162926980000 -31.6 2451812.0085 0.96 1.63 1.19 14.961 0.036 14.446 0.079 14.614 0.196 1211.1 220.5 se 0 1 U 0.2 350 19.00 15.90 1 "" 63193 1453418 21 17405192956873.0
56.787401 24.187326 0.09 0.08 7 03470897+2411143 15.780 0.070 0.071 18.2 15.047 0.074 0.074 16.4 15.269 0.133 0.133 7.8 AAB 222 111 s0s 461606 19.9 267 1175597899 0 0 1175597901 n 2000-09-24 126 166.546 -23.446 0.4996609039950000 0.7631955647510000 0.4097212600810000 -51.4 2451812.0085 1.24 1.46 1.14 15.740 0.089 15.086 0.235 15.057 0.315 1212.1 200.7 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405192960815.0
56.752716 24.262705 0.07 0.06 7 03470065+2415457 15.124 0.034 0.036 33.3 14.452 0.056 0.057 28.4 14.346 0.059 0.059 18.3 AAA 222 111 000 665636 24.5 82 1175598101 0 0 1175598099 n 2000-09-24 126 166.466 -23.411 0.4998268660580000 0.7624414856240000 0.4109210203510000 62.5 2451812.0085 1.76 0.58 0.82 15.162 0.075 14.599 0.106 14.314 0.167 1484.1 192.2 sw 0 1 U 0.4 27 19.50 16.90 1 "" 63193 1453418 21 17405192975100.0
56.761000 24.259329 0.07 0.06 173 03470264+2415335 14.782 0.037 0.039 45.7 14.456 0.051 0.052 28.3 14.328 0.060 0.061 18.6 AAA 222 111 000 665626 15.9 349 1175598101 0 0 1175598084 n 2000-09-24 126 166.474 -23.409 0.4997298954490000 0.7625339938950000 0.4108673018750000 35.3 2451812.0085 0.90 1.18 1.05 14.786 0.040 14.434 0.125 14.244 0.190 1471.8 219.4 sw 0 1 U 0.4 192 17.80 15.80 1 "" 63193 1453418 21 17405193015397.0
56.729865 24.229078 0.09 0.08 22 03465516+2413446 15.684 0.056 0.058 19.9 15.302 0.088 0.088 13.0 15.089 0.112 0.112 9.2 AAB 222 111 000 360606 35.8 36 1175598028 0 0 1175598008 n 2000-09-24 126 166.473 -23.450 0.5002631239430000 0.7624435910710000 0.4103858882290000 137.5 2451812.0085 1.66 0.90 1.15 15.741 0.145 15.429 0.121 15.295 0.277 1363.5 117.2 sw 0 1 U 0.1 78 19.40 16.90 1 "" 63193 1453418 21 17405193032871.0
56.745689 24.229954 0.17 0.16 122 03465896+2413478 16.102 0.094 0.095 13.5 15.566 0.106 0.106 10.2 15.466 0.152 0.152 6.5 AAC 222 111 000 160606 40.5 310 1175598028 0 0 1175598011 n 2000-09-24 126 166.484 -23.440 0.5000490918310000 0.7625764780670000 0.4103998304800000 85.5 2451812.0085 0.65 1.75 1.13 16.101 0.108 15.501 0.229 15.698 0.415 1366.3 169.1 sw 0 1 U 0.7 172 19.80 17.90 1 "" 63193 1453418 21 17405193050962.0
56.736205 24.237164 0.07 0.06 7 03465668+2414137 14.579 0.040 0.042 55.1 14.223 0.036 0.037 35.0 13.991 0.051 0.052 25.4 AAA 222 111 000 666656 16.0 21 1175598039 0 0 1175598028 n 2000-09-24 126 166.472 -23.440 0.5001469815870000 0.7624505076080000 0.4105145798360000 116.7 2451812.0085 0.96 1.08 1.34 14.561 0.065 14.244 0.071 13.822 0.091 1392.4 138.0 sw 0 1 U 0.3 306 17.80 15.40 1 "" 63193 1453418 21 17405193071552.0
56.737937 24.241325 0.29 0.26 116 03465710+2414287 16.560 0.124 0.124 8.9 16.195 0.186 0.186 5.7 16.010 0.261 0.261 4.0 BCD 222 111 000 060606 16.0 201 1175598028 0 0 1175598039 n 2000-09-24 126 166.470 -23.436 0.5001075804060000 0.7624406956010000 0.4105808004660000 111.0 2451812.0085 0.69 0.91 0.88 16.610 0.293 17.325 1.295 16.002 0.459 1407.4 143.7 sw 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405193073845.0
56.757663 24.224545 0.07 0.06 0 03470183+2413283 15.004 0.043 0.044 37.2 14.321 0.036 0.037 32.0 14.005 0.052 0.053 25.1 AAA 222 111 000 665666 40.5 230 1175597989 0 0 1175597998 n 2000-09-24 126 166.497 -23.437 0.4999109496820000 0.7627133648300000 0.4103137403230000 46.2 2451812.0085 0.96 1.03 0.93 15.023 0.097 14.447 0.041 13.881 0.093 1346.6 208.4 sw 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405193129181.0
56.752087 24.240240 0.25 0.24 115 03470050+2414248 16.188 0.093 0.094 12.5 15.678 0.116 0.117 9.2 15.745 0.211 0.211 5.0 ABC 222 111 000 060606 42.6 210 1175598011 0 0 1175598036 n 2000-09-24 126 166.482 -23.428 0.4999235323910000 0.7625706831860000 0.4105635333390000 64.5 2451812.0085 0.87 0.84 1.25 16.277 0.173 15.755 0.166 15.092 0.321 1403.2 190.1 sw 0 1 U 0.6 304 18.90 17.30 1 "" 63193 1453418 21 17405193223274.0
56.782776 24.217396 0.07 0.06 173 03470786+2413026 15.550 0.063 0.064 22.5 14.699 0.062 0.062 22.6 14.643 0.076 0.077 13.9 AAA 222 111 000 564606 18.0 219 1175597977 0 0 1175597990 n 2000-09-24 126 166.521 -23.426 0.4996046431560000 0.7629752296800000 0.4101999505510000 -36.2 2451812.0085 1.10 1.03 1.07 15.571 0.091 14.544 0.129 14.992 0.251 1320.4 215.9 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405193228213.0
56.779364 24.213493 0.21 0.19 107 03470704+2412485 16.561 0.117 0.118 8.9 15.703 0.120 0.121 9.0 15.572 0.184 0.184 5.9 BBC 222 111 000 060606 18.0 39 1175597990 0 0 1175597977 n 2000-09-24 126 166.521 -23.431 0.4996653856960000 0.7629688508950000 0.4101378242750000 -25.0 2451812.0085 0.85 1.01 1.12 16.690 0.168 16.039 0.418 15.326 0.289 1306.5 227.1 se 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405193233866.0
56.773946 24.204067 0.28 0.25 110 03470574+2412146 16.314 0.104 0.104 11.1 16.197 0.174 0.174 5.7 15.980 0.256 0.256 4.1 ACD 222 111 000 160606 15.2 206 1175597942 0 0 1175597946 n 2000-09-24 126 166.524 -23.442 0.4997744963080000 0.7629780306230000 0.4099877774120000 -7.2 2451812.0085 0.91 1.29 1.43 16.217 0.255 16.257 0.434 18.200 3.151 1272.6 244.9 se 0 1 U 0.5 7 19.70 17.30 1 "" 63193 1453418 21 17405193263527.0
56.766204 24.215483 0.12 0.11 7 03470388+2412557 16.071 0.081 0.082 13.9 15.363 0.095 0.096 12.3 15.272 0.130 0.130 7.8 AAB 222 111 000 060606 30.6 234 1175597970 0 0 1175597985 n 2000-09-24 126 166.510 -23.438 0.4998328079360000 0.7628421494570000 0.4101695004780000 18.2 2451812.0085 1.31 1.38 1.10 16.212 0.081 15.395 0.101 15.518 0.375 1313.8 236.5 sw 0 1 U 0.7 215 20.10 18.30 1 "" 63193 1453418 21 17405193282672.0
56.726882 24.210665 0.24 0.23 116 03465445+2412383 16.458 0.123 0.123 9.8 15.610 0.112 0.113 9.8 15.704 0.211 0.211 5.2 BBC 222 111 000 060606 60.3 193 1175597926 0 0 1175597971 n 2000-09-24 126 166.485 -23.466 0.5003751486310000 0.7625277695250000 0.4100928081980000 147.3 2451812.0085 1.42 0.84 1.17 16.218 0.170 15.467 0.185 15.435 0.194 1297.2 107.4 sw 0 1 U 0.6 143 19.80 17.70 1 "" 63193 1453418 21 17405193315132.0
56.748687 24.175201 0.31 0.26 105 03465968+2410307 16.196 0.087 0.087 12.4 15.783 0.131 0.131 8.3 16.027 0.250 0.250 3.9 ABD 222 111 00c 060606 5.5 326 1175597880 0 0 1175597877 n 2000-09-24 126 166.527 -23.479 0.5002240016440000 0.7629302688960000 0.4095282077960000 75.7 2451812.0085 0.77 1.44 1.08 16.579 0.182 15.725 0.225 15.881 0.509 1169.2 178.9 sw 0 1 U 0.4 288 19.50 17.10 1 "" 63193 1453418 21 17405193356061.0
56.747753 24.176472 0.07 0.06 0 03465946+2410352 15.622 0.066 0.067 21.1 14.917 0.065 0.066 18.5 14.580 0.074 0.075 14.8 AAA 222 111 000 260605 5.5 146 1175597877 0 0 1175597880 n 2000-09-24 126 166.525 -23.478 0.5002314569340000 0.7629145171220000 0.4095484453130000 78.8 2451812.0085 0.89 1.30 1.41 15.749 0.206 15.280 0.174 14.786 0.067 1173.7 175.8 sw 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405193358815.0
56.754627 24.182802 0.09 0.08 173 03470111+2410580 15.897 0.077 0.078 16.4 15.340 0.086 0.086 12.5 15.362 0.153 0.153 7.2 AAB 222 111 000 260606 11.6 228 1175597887 0 0 1175597892 n 2000-09-24 126 166.526 -23.469 0.5001151150549999 0.7629366805659999 0.4096492318320000 56.2 2451812.0085 0.79 1.40 1.02 15.846 0.151 15.539 0.213 15.147 0.147 1196.4 198.4 sw 0 1 U 0.3 293 19.00 17.00 1 "" 63193 1453418 21 17405193363254.0
56.752012 24.180637 0.12 0.11 76 03470048+2410502 16.285 0.104 0.104 11.4 15.509 0.106 0.106 10.7 15.215 0.129 0.129 8.2 AAB 222 111 000 060606 11.6 48 1175597892 0 0 1175597887 n 2000-09-24 126 166.525 -23.473 0.5001584215460000 0.7629267990990000 0.4096147611760000 64.8 2451812.0085 0.92 1.01 0.94 16.435 0.214 15.424 0.133 15.785 0.745 1188.7 189.8 sw 0 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405193370004.0
56.759096 24.199881 0.07 0.06 0 03470218+2411595 13.782 0.026 0.029 114.7 13.518 0.029 0.030 67.1 13.415 0.036 0.037 43.2 AAA 222 111 000 666666 38.1 358 1175597970 0 0 1175597941 n 2000-09-24 126 166.516 -23.454 0.4999886472160000 0.7628735230110000 0.4099211394200000 41.5 2451812.0085 0.97 0.68 1.17 13.774 0.018 13.569 0.043 13.383 0.081 1257.8 213.1 sw 0 1 U 0.2 286 17.20 14.50 1 "" 63193 1453418 21 17405193451148.0
56.748219 24.217314 0.07 0.06 173 03465957+2413023 15.491 0.046 0.048 23.8 14.806 0.072 0.072 20.5 14.548 0.079 0.079 15.2 AAA 222 111 000 364616 40.5 50 1175597998 0 0 1175597989 n 2000-09-24 126 166.496 -23.448 0.5000650500229999 0.7626742536070000 0.4101986453300000 77.2 2451812.0085 1.33 0.88 1.09 15.689 0.161 14.664 0.141 14.650 0.168 1320.8 177.4 sw 0 1 U 0.4 115 20.00 17.80 1 "" 63193 1453418 21 17405193454798.0
56.758709 24.210449 0.07 0.06 0 03470209+2412376 13.514 0.030 0.032 146.8 12.692 0.030 0.032 143.6 12.553 0.025 0.027 95.5 AAA 222 111 000 666666 30.6 54 1175597985 0 0 1175597970 n 2000-09-24 126 166.508 -23.446 0.4999523454670000 0.7628068962590000 0.4100893698710000 42.8 2451812.0085 1.61 1.30 1.19 13.488 0.028 12.686 0.060 12.561 0.022 1295.9 211.9 sw 0 1 U 0.2 253 18.60 15.20 1 "" 63193 1453418 21 17405193461874.0
56.949145 24.176208 0.22 0.22 135 03474779+2410343 15.779 "" "" "" 15.500 "" "" "" 15.089 0.169 0.169 7.3 UUC 002 001 00s 000036 35.6 211 440353220 0 0 440353200 n 1998-11-21 56 166.673 -23.355 0.4975477924300000 0.7646696726480000 0.4095442417860000 -135.7 2451138.7118 "" "" 1.42 "" "" "" "" 14.447 0.332 1165.8 112.8 se 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405193505764.0
56.943519 24.167755 0.07 0.07 90 03474644+2410039 14.114 0.028 0.030 66.3 13.360 0.031 0.032 53.1 13.131 0.031 0.033 44.1 AAA 222 111 000 666666 35.6 31 440353200 0 0 440353220 n 1998-11-21 56 166.675 -23.364 0.4976558268900000 0.7646714463010000 0.4094096447010000 -117.2 2451138.7118 1.15 0.85 1.43 14.089 0.025 13.355 0.026 13.180 0.027 1135.3 131.3 se 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405193538234.0
56.933952 24.195713 0.09 0.08 45 03474414+2411445 15.519 0.065 0.066 18.2 14.959 0.107 0.108 12.2 14.950 0.134 0.134 8.2 AAB 222 111 000 562406 13.5 289 440353171 0 0 440353174 n 1998-11-21 56 166.648 -23.350 0.4976744437760000 0.7644208281879999 0.4098547858010000 -85.8 2451138.7118 1.07 0.73 0.92 15.393 0.089 14.835 0.248 15.085 0.271 1235.7 162.7 se 0 1 U 0.7 142 15.20 16.90 1 "" 25686 590777 256 17405193562431.0
56.930067 24.196932 0.07 0.07 45 03474321+2411489 14.663 0.035 0.037 40.0 13.813 0.040 0.041 35.0 13.638 0.047 0.048 27.6 AAA 222 111 000 666655 13.5 109 440353174 0 0 440353171 n 1998-11-21 56 166.644 -23.351 0.4977215167540000 0.7643797736100000 0.4098741922300000 -73.0 2451138.7118 1.30 1.06 0.93 14.643 0.037 13.804 0.050 13.514 0.076 1240.0 175.5 se 0 1 U 0.2 300 19.90 16.90 1 "" 25686 590777 256 17405193564412.0
56.925101 24.184105 0.10 0.09 79 03474202+2411027 15.648 0.073 0.074 16.1 15.220 0.120 0.120 9.6 15.416 0.204 0.205 5.4 ABC 222 111 000 260506 49.0 19 440353171 0 0 440353187 n 1998-11-21 56 166.650 -23.364 0.4978378301290000 0.7644135034920000 0.4096699776310000 -56.7 2451138.7118 0.88 0.97 1.39 15.632 0.209 15.355 0.259 15.499 0.430 1193.7 191.8 se 0 1 U 0.7 185 17.50 17.20 1 "" 25686 590777 256 17405193575704.0
56.898666 24.248907 0.12 0.11 45 03473567+2414560 16.045 0.111 0.111 11.2 14.928 "" "" "" 14.739 0.130 0.130 10.0 BUB 202 101 000 460024 35.3 175 440353101 0 0 440353083 n 1998-11-21 56 166.583 -23.332 0.4979371019670000 0.7637950993340000 0.4107014593570000 30.1 2451138.7117 1.35 "" 0.92 15.518 0.079 "" "" 14.212 0.124 1426.4 222.3 sw 0 1 0 "" "" "" "" 0 983759 25686 590777 256 17405193758810.0
56.883614 24.237137 0.09 0.08 45 03473206+2414136 15.341 0.054 0.055 21.4 15.001 0.097 0.097 11.7 14.922 0.135 0.135 8.5 AAB 222 111 000 560505 53.2 82 440353101 0 0 440353108 n 1998-11-21 56 166.580 -23.350 0.4981838225460000 0.7637349091750000 0.4105141501350000 79.5 2451138.7118 0.94 1.37 0.74 15.456 0.090 14.844 0.060 15.425 0.398 1383.7 172.9 sw 0 1 U 0.5 118 19.10 16.60 1 "" 25686 590777 256 17405193766425.0
56.899678 24.239147 0.11 0.10 45 03473592+2414209 16.044 0.101 0.102 11.2 15.226 0.123 0.123 9.5 14.964 0.143 0.143 8.1 ABB 222 111 000 061406 35.3 355 440353083 0 0 440353101 n 1998-11-21 56 166.591 -23.339 0.4979618098980000 0.7638624901390000 0.4105461387480000 26.8 2451138.7117 1.10 1.10 0.92 16.003 0.142 15.091 0.251 14.712 0.228 1391.3 225.6 sw 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405193791970.0
56.863021 24.215834 0.13 0.13 135 03472712+2412570 16.334 0.135 0.135 8.6 15.292 0.119 0.119 9.0 14.926 0.140 0.140 8.4 BBB 222 111 000 060604 42.5 102 440353145 0 0 440353139 n 1998-11-21 56 166.581 -23.378 0.4985416894580000 0.7636835610629999 0.4101750875350000 147.1 2451138.7118 1.00 1.11 1.26 16.020 0.127 15.286 0.270 14.713 0.350 1306.6 105.3 sw 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405193817902.0
56.875671 24.213348 0.07 0.07 45 03473016+2412480 15.239 0.051 0.052 23.5 14.408 0.060 0.060 20.2 14.182 0.069 0.069 16.7 AAA 222 111 000 664626 12.8 15 440353137 0 0 440353145 n 1998-11-21 56 166.592 -23.372 0.4983827929410000 0.7638085166190000 0.4101355161910000 105.6 2451138.7118 1.00 1.10 0.85 15.293 0.040 14.360 0.117 14.494 0.220 1297.9 146.8 sw 0 1 0 "" "" "" "" 0 "" 25686 590777 256 17405193818316.0
56.876673 24.216787 0.07 0.07 90 03473040+2413004 13.473 0.020 0.023 119.7 13.047 0.025 0.027 70.8 12.923 0.031 0.033 53.4 AAA 222 111 ss0 666666 12.8 195 440353145 0 0 440353137 n 1998-11-21 56 166.590 -23.369 0.4983559824890000 0.7637966142110000 0.4101902568760000 102.3 2451138.7118 0.92 1.19 0.68 13.481 0.017 13.056 0.024 12.949 0.034 1310.3 150.1 sw 0 1 U 0.6 95 18.80 13.50 1 "" 25686 590777 256 17405193875359.0
56.898113 24.215353 0.07 0.07 90 03473554+2412552 10.144 0.017 0.021 2569.4 9.563 0.012 0.015 1752.7 9.427 0.013 0.015 1335.4 AAA 222 111 000 666666 70.6 274 440353137 0 0 440353141 n 1998-11-21 56 166.607 -23.357 0.4980757425340000 0.7639916446450000 0.4101674311930000 31.9 2451138.7118 1.21 0.64 0.91 10.154 0.008 9.561 0.005 9.423 0.011 1305.6 220.5 sw 0 1 U 0.1 334 17.10 12.30 1 "" 25686 590777 256 17405193946698.0
56.834761 24.170979 0.07 0.06 0 03472034+2410155 14.988 0.048 0.049 37.8 14.112 0.037 0.038 38.8 13.907 0.044 0.045 27.4 AAA 222 111 000 664666 53.4 210 1175597826 0 0 1175597866 n 2000-09-24 126 166.593 -23.429 0.4990938140400000 0.7637061407530000 0.4094609814910000 -207.0 2451812.0085 1.07 0.95 0.97 14.868 0.056 11.948 1.586 13.854 0.087 1152.5 45.1 se 1 1 0 "" "" "" "" 0 "" 63193 1453418 21 17405194015893.0
